stop_lat0,stop_lat1,stop_lon0,stop_lon1,stop_id0,stop_id1,w,yx-distance
32.088478,32.097552,34.901556,34.901218,24318,25252,1,1006.7277106669027
32.099605,32.097552,34.899729,34.901218,25251,25252,1,267.5508995302436
32.076179,32.076526,34.898366,34.895533,16747,25253,1,270.2360012813365
32.077734,32.076526,34.89494,34.895533,23276,25253,1,145.18554495625767
32.073134,32.076526,34.895076,34.895533,23362,25253,1,378.6070824067539
32.07716,32.076611,34.895172,34.896007,16423,25254,1,99.60713870669699
32.076344,32.076611,34.893453,34.896007,16687,25254,1,242.9507676849835
32.077066,32.076611,34.898372,34.896007,23366,25254,1,228.9236779514275
32.076062,32.076611,34.89848,34.896007,25247,25254,1,241.2985177187407
32.080922,32.078011,34.878103,34.880006,16319,25255,1,369.4353327837799
32.077999,32.078011,34.882125,34.880006,16370,25255,1,200.06999368640874
32.081192,32.078179,34.878347,34.880084,16320,25256,1,372.19143218613283
32.078084,32.078179,34.882175,34.880084,16368,25256,1,197.70254149374293
32.074573,32.076069,34.882833,34.882342,16264,25257,1,172.2480536455042
32.078011,32.076069,34.880006,34.882342,25255,25257,1,308.25364886985494
32.074519,32.075872,34.876438,34.882889,16263,25258,1,627.2970557047394
32.074459,32.075872,34.883264,34.882889,16268,25258,1,160.63889021410668
32.078179,32.075872,34.880084,34.882889,25256,25258,1,368.21851398422154
32.074666,32.074777,34.878091,34.874669,16262,25260,1,323.33445765000727
32.074819,32.074777,34.872474,34.874669,16266,25260,1,207.3007870384731
32.086066,32.08561,34.886717,34.88763,15841,25261,1,99.93131880885741
32.087019,32.08561,34.890642,34.88763,16181,25261,1,324.45143713904093
32.083896,32.08561,34.889165,34.88763,16276,25261,1,239.01058472175902
32.083301,32.08561,34.888238,34.88763,16393,25261,1,262.40156300120077
32.087489,32.08561,34.887011,34.88763,24295,25261,1,216.4031224123557
32.081307,32.083335,34.892974,34.891754,16420,25263,1,252.66652145285843
32.0845,32.083335,34.890485,34.891754,25211,25263,1,176.18923129540042
32.096339,32.096908,34.89452,34.899947,16324,25264,1,516.1573208486041
32.101212,32.096908,34.898336,34.899947,16390,25264,1,500.9141822058755
32.096984,32.096908,34.897209,34.899947,23380,25264,1,258.5922436409183
32.088478,32.096908,34.901556,34.899947,24318,25264,1,947.0676017258958
32.096781,32.096031,34.898015,34.901577,16272,25265,1,346.37176575462075
32.096728,32.096031,34.899807,34.901577,16273,25265,1,184.09222766413933
32.090362,32.096031,34.901807,34.901577,16345,25265,1,629.0140521186628
32.087393,32.096031,34.901304,34.901577,16347,25265,1,958.2200478103838
32.101212,32.096031,34.898336,34.901577,16390,25265,1,650.901233494539
32.09191,32.096031,34.903132,34.901577,23367,25265,1,479.97749720705656
32.09914,32.101597,34.895905,34.89757,16336,25266,1,314.53758262061945
32.090714,32.101597,34.886712,34.89757,23376,25266,1,1583.3380660231899
32.082174,32.08276,34.900343,34.903069,15803,25267,1,265.43958798074124
32.081548,32.08276,34.906085,34.903069,16281,25267,1,314.8674183925849
32.080717,32.08276,34.908,34.903069,16363,25267,1,517.7383847748457
32.088478,32.08276,34.901556,34.903069,24318,25267,1,649.9616077896286
32.071157,32.0706,34.909958,34.913516,16218,25268,1,341.58493969257233
32.070167,32.0706,34.913654,34.913516,16377,25268,1,49.75211700831493
32.072551,32.0706,34.91264,34.913516,16402,25268,1,231.61911996279312
32.0706,32.069645,34.913516,34.9157,25268,25269,1,231.82198069657193
32.06932,32.069705,34.915226,34.917435,16372,25270,1,212.90607765482795
32.069645,32.069705,34.9157,34.917435,25269,25270,1,163.9596894701037
32.071701,32.070997,34.916333,34.918375,16312,25271,1,208.013842457974
32.069796,32.070997,34.917414,34.918375,23344,25271,1,161.15349455095043
32.071712,32.070977,34.917147,34.918479,16313,25272,1,149.86982894103275
32.069705,32.070977,34.917435,34.918479,25270,25272,1,172.0849645712966
32.091717,32.088723,34.865871,34.868818,22099,25273,1,433.1588866763045
32.092145,32.088723,34.869437,34.868818,23363,25273,1,383.94148494361605
32.084704,32.086123,34.872455,34.868377,16300,25274,1,415.9094100461248
32.085572,32.086123,34.86983,34.868377,16302,25274,1,150.16619957358262
32.088028,32.086123,34.868703,34.868377,16454,25274,1,213.47712748507695
32.088723,32.086123,34.868818,34.868377,25273,25274,1,291.30653512568443
32.085554,32.083908,34.869311,34.867936,16303,25275,1,223.9794882038014
32.086123,32.083908,34.868377,34.867936,25274,25275,1,249.1266556970697
32.081612,32.082906,34.869173,34.867655,16177,25276,1,202.8040707415954
32.081481,32.082906,34.866716,34.867655,16764,25276,1,181.1884339796708
32.081769,32.081925,34.869115,34.867615,16179,25277,1,142.66948570396661
32.08127,32.081925,34.866176,34.867615,16763,25277,1,154.0553436693243
32.083908,32.081925,34.867936,34.867615,25275,25277,1,221.97487802487439
32.091161,32.088538,34.86787,34.868576,16205,25278,1,298.4049250455343
32.085554,32.088538,34.869311,34.868576,16303,25278,1,338.0951957503113
32.085572,32.08464,34.86983,34.867941,16302,25279,1,206.1192904924338
32.082906,32.08464,34.867655,34.867941,25276,25279,1,194.17111816824314
32.088538,32.08464,34.868576,34.867941,25278,25279,1,436.38962958672766
32.098998,32.097637,34.876335,34.876071,16689,25280,1,152.9661392909492
32.095937,32.097637,34.87674,34.876071,23321,25280,1,198.8108904725009
32.088478,32.091398,34.901556,34.902324,24318,25282,1,331.8181074247307
32.093566,32.091398,34.904374,34.902324,24319,25282,1,308.6218559296477
32.097552,32.091398,34.901218,34.902324,25252,25282,1,690.3615836855835
32.096908,32.091398,34.899947,34.902324,25264,25282,1,650.9063021367458
32.075123,32.075657,34.902272,34.900369,16358,25284,1,189.18301473685986
32.076179,32.075657,34.898366,34.900369,16747,25284,1,197.777823999141
32.075364,32.075746,34.902373,34.900899,16355,25285,1,145.47523838629428
32.076062,32.075746,34.89848,34.900899,25247,25285,1,231.06748837623175
32.102669,32.104018,34.873302,34.875293,16686,25288,1,240.19774947380324
32.104845,32.104018,34.879192,34.875293,25215,25288,1,379.27276361924686
32.087318,32.087358,34.85083,34.84962,16467,25290,1,114.31699454757374
32.088589,32.087358,34.849589,34.84962,25214,25290,1,136.53818673687556
32.091821,32.087938,34.860984,34.859176,15639,25291,1,463.1838019354625
32.092536,32.087938,34.856645,34.859176,16195,25291,1,563.0837174499022
32.084129,32.084596,34.85668,34.858648,16221,25292,1,192.87839898805782
32.087938,32.084596,34.859176,34.858648,25291,25292,1,373.9346159378258
32.078965,32.077107,34.911404,34.911754,16280,25293,1,208.66742594466558
32.07374,32.074578,34.911699,34.910206,16400,25294,1,168.84028367058383
32.07362,32.074889,34.910737,34.910356,16399,25295,1,145.24512739971775
32.077107,32.074889,34.911754,34.910356,25293,25295,1,279.1350324601243
32.078751,32.077142,34.912098,34.911968,16285,25296,1,178.84421473549446
32.074578,32.077142,34.910206,34.911968,25294,25296,1,329.41772793072323
32.122112,32.103301,34.902396,34.869022,787,25297,1,3777.913681135143
32.097726,32.103301,34.864442,34.869022,16115,25297,1,754.3804779515925
32.105041,32.103301,34.863442,34.869022,23299,25297,1,560.917754567033
32.098819,32.103301,34.870791,34.869022,25104,25297,1,524.3133148788669
32.097615,32.099258,34.864755,34.871846,16169,25298,1,693.702222792975
32.098998,32.099258,34.876335,34.871846,16689,25298,1,424.7117965565234
32.067809,32.066946,34.83984,34.860276,12963,25338,1,1932.0658865669132
32.063438,32.066946,34.861389,34.860276,15493,25338,1,402.95134171515974
32.061571,32.066946,34.86272,34.860276,15684,25338,1,639.1566231564138
32.065377,32.066946,34.845842,34.860276,25092,25338,1,1374.026042008035
32.092145,32.095799,34.869437,34.872483,23363,25350,1,496.8518568868524
32.097137,32.096018,34.875865,34.875601,23322,25351,1,126.5646303763653
32.095815,32.096018,34.87363,34.875601,25349,25351,1,187.41276966890064
32.002322,32.001476,34.75448,34.75953,15694,25352,1,486.32992029724596
32.00203,32.007701,34.746829,34.740804,14613,25354,1,848.2803990127303
32.009918,32.007701,34.739188,34.740804,21807,25354,1,289.40335755686823
32.009467,32.007701,34.743593,34.740804,23931,25354,1,328.3234873110023
32.010962,32.007749,34.738705,34.740355,21808,25355,1,388.90834366681713
32.008458,32.007749,34.7426,34.740355,23930,25355,1,226.22687349131266
32.023977,32.021873,34.740211,34.739813,23987,25356,1,236.32490904097156
32.022294,32.021873,34.744305,34.739813,23996,25356,1,426.93582654743153
32.023994,32.022678,34.740338,34.740397,23988,25357,1,146.03890993136045
32.025757,32.027189,34.745101,34.74744,24007,25358,1,272.10453056950354
32.026789,32.027189,34.744435,34.74744,24010,25358,1,287.32257477722356
32.027566,32.027189,34.75017,34.74744,24019,25358,1,261.26451599628564
32.03012,32.027189,34.75029,34.74744,24021,25358,1,422.04736211460363
32.036865,32.035598,34.762099,34.759942,759,25362,1,247.49375316083885
32.036217,32.035598,34.755922,34.759942,13382,25362,1,385.8805976919389
32.035654,32.035598,34.758623,34.759942,13387,25362,1,124.74686271803803
32.039277,32.035598,34.761688,34.759942,13404,25362,1,440.0425787916811
32.036288,32.035598,34.763276,34.759942,24086,25362,1,324.0888789105817
32.073676,32.073212,34.861664,34.859654,23273,25367,1,196.6352366442696
32.069393,32.073212,34.859462,34.859654,23316,25367,1,423.87914637962365
32.066946,32.073212,34.860276,34.859654,25338,25367,1,697.3181945236809
32.083298,32.073212,34.860256,34.859654,25366,25367,1,1119.887285268433
32.091161,32.087122,34.86787,34.861254,16205,25368,1,768.5688963086094
32.092183,32.087122,34.860629,34.861254,16212,25368,1,564.311979943559
32.084129,32.087122,34.85668,34.861254,16221,25368,1,544.6313231553997
32.07449,32.082775,34.860039,34.860503,825,25369,1,919.773693419908
32.077718,32.082775,34.860374,34.860503,23357,25369,1,560.9068721571628
32.065377,32.082775,34.845842,34.860503,25092,25369,1,2374.5198989228165
32.086123,32.082775,34.868377,34.860503,25274,25369,1,830.9268399647759
32.087122,32.082775,34.861254,34.860503,25368,25369,1,487.2287673917491
32.065676,32.061291,34.785302,34.784847,12945,29310,1,488.1523775292588
32.059454,32.061291,34.786354,34.784847,12975,29310,1,248.49391771714886
32.066502,32.061291,34.786817,34.784847,13322,29310,1,607.0597013327704
32.055238,32.061291,34.783503,34.784847,13601,29310,1,683.1183157866892
32.057493,32.061291,34.783211,34.784847,14584,29310,1,448.6071754814178
32.084842,32.084015,34.803956,34.800294,14509,29311,1,357.68240285191666
32.059392,32.04722,34.788682,34.782616,13328,29318,1,1466.3075855982727
32.046747,32.04722,34.780618,34.782616,13438,29318,1,195.86045288109668
32.047872,32.04722,34.778574,34.782616,13520,29318,1,388.5416607734456
32.047452,32.04722,34.790689,34.782616,13605,29318,1,762.9071394273319
32.078332,32.064581,34.800753,34.806909,12880,29319,1,1631.8940524062132
32.062575,32.064581,34.810416,34.806909,13808,29319,1,398.94204096547674
32.048305,32.046829,34.748439,34.749594,15517,29320,1,196.69673790021903
32.070648,32.067195,34.78884,34.787034,12932,29322,1,419.16491206053985
32.075758,32.067195,34.791549,34.787034,13204,29322,1,1040.87207026415
32.062513,32.067195,34.780174,34.787034,13295,29322,1,830.172830236961
32.061291,32.067195,34.784847,34.787034,29310,29322,1,686.5012268633711
32.086969,32.084093,34.805391,34.800513,13919,29325,1,560.1720422003493
32.062389,32.062645,34.810368,34.808556,13807,29327,1,173.44882765892388
32.078368,32.062645,34.805349,34.808556,13825,29327,1,1769.641447706577
32.064581,32.06284,34.806909,34.806138,29319,29328,1,206.33298566533628
32.062645,32.06284,34.808556,34.806138,29327,29328,1,229.35655513238885
32.112939,32.114421,34.827943,34.830446,14148,29333,1,287.77203193184783
32.114305,32.114421,34.83374,34.830446,14182,29333,1,311.14730962586486
32.046579,32.045779,34.753263,34.756969,13392,29335,1,361.0942454102053
32.04444,32.045779,34.757716,34.756969,13398,29335,1,164.39327991940314
32.096871,32.111697,34.775888,34.792204,13259,29336,1,2252.7222568937914
32.101886,32.111697,34.792779,34.792204,13358,29336,1,1089.3128713153326
32.113103,32.111697,34.79716,34.792204,14101,29336,1,493.0501418676343
32.047155,32.046642,34.752583,34.753423,13442,29337,1,97.62384668670309
32.04589,32.046642,34.756904,34.753423,29323,29337,1,339.18659066706715
32.095157,32.103962,34.794466,34.792661,13067,29339,1,991.1557079093975
32.092013,32.103962,34.795206,34.792661,13181,29339,1,1346.6465993481454
32.094344,32.103962,34.783628,34.792661,13318,29339,1,1365.49463704585
32.083482,32.103962,34.795008,34.792661,13354,29339,1,2281.8418363405367
32.09861,32.103962,34.78494,34.792661,13740,29339,1,939.8843529427743
32.112891,32.103962,34.797161,34.792661,14100,29339,1,1077.4040667796005
32.096391,32.103962,34.776059,34.792661,14472,29339,1,1777.8380501540257
32.123132,32.113247,34.794667,34.792778,13134,29340,1,1110.569868056875
32.113103,32.113247,34.79716,34.792778,14101,29340,1,413.87945401528935
32.113309,32.113247,34.799561,34.792778,14104,29340,1,640.2127748833138
32.096391,32.113247,34.776059,34.792778,14472,29340,1,2446.265375076683
32.103962,32.113247,34.792661,34.792778,29339,29340,1,1029.6904243544368
32.048213,32.046462,34.748414,34.748874,15516,29341,1,198.97182291630764
32.042831,32.046462,34.747448,34.748874,29324,29341,1,424.57542517697163
32.066814,32.075497,34.839819,34.844626,13188,29342,1,1064.4824523296613
32.078104,32.075497,34.842242,34.844626,13341,29342,1,366.3871998941657
32.077645,32.075497,34.840478,34.844626,14039,29342,1,458.38725061967307
32.036879,32.075497,34.839897,34.844626,15711,29342,1,4305.593736276942
32.038296,32.075497,34.831105,34.844626,21589,29342,1,4318.33699606295
32.065048,32.075497,34.838934,34.844626,24468,29342,1,1277.2785557712123
32.080511,32.080835,34.841412,34.839805,13037,29343,1,155.91716237367785
32.075695,32.080835,34.833839,34.839805,13151,29343,1,801.3499305756598
32.08532,32.080835,34.83971,34.839805,13287,29343,1,497.42699645967025
32.078104,32.080835,34.842242,34.839805,13341,29343,1,380.33379144634654
32.074875,32.080835,34.839527,34.839805,14034,29343,1,661.4308098478657
32.077651,32.080835,34.840089,34.839805,14038,29343,1,354.0934077348702
32.082558,32.080835,34.842558,34.839805,14060,29343,1,322.58599844585444
32.080995,32.080835,34.843417,34.839805,14061,29343,1,341.4787483299155
32.082993,32.080835,34.840811,34.839805,14332,29343,1,257.46180363778495
32.079161,32.080835,34.837455,34.839805,14344,29343,1,289.28521504927573
32.075852,32.079563,34.833822,34.838402,13337,29344,1,596.938970364232
32.077651,32.079563,34.840089,34.838402,14038,29344,1,265.1854680384445
32.08468,32.079563,34.843081,34.838402,14064,29344,1,719.1096071625861
32.079161,32.079563,34.837455,34.838402,14344,29344,1,99.90681204285104
32.080835,32.079563,34.839805,34.838402,29343,29344,1,193.4996470914843
32.075852,32.077107,34.833822,34.836575,13337,29345,1,294.8412211027175
32.075764,32.077107,34.836015,34.836575,14025,29345,1,158.0338949943647
32.077645,32.077107,34.840478,34.836575,14039,29345,1,373.30383500697707
32.079082,32.077107,34.837086,34.836575,14343,29345,1,224.26079518919093
32.079563,32.077107,34.838402,34.836575,29344,29345,1,322.3794154685815
32.075852,32.078652,34.833822,34.834037,13337,29346,1,311.15751952537397
32.082151,32.078652,34.835197,34.834037,13343,29346,1,403.16785370706174
32.074685,32.078652,34.830784,34.834037,13910,29346,1,536.5161434472375
32.072899,32.078652,34.833115,34.834037,14024,29346,1,643.8675883310084
32.079635,32.078652,34.834906,34.834037,14026,29346,1,136.43245503360907
32.081965,32.078652,34.83169,34.834037,14359,29346,1,429.0343623224807
32.085857,32.083104,34.822385,34.828338,13104,29347,1,639.5777378781632
32.087534,32.083104,34.827965,34.828338,13285,29347,1,492.50827775153084
32.085445,32.083104,34.829869,34.828338,13334,29347,1,297.1228841307264
32.083679,32.083104,34.822267,34.828338,13364,29347,1,576.6986117116912
32.080181,32.083104,34.828113,34.828338,13970,29347,1,324.82995960006815
32.081032,32.083104,34.827542,34.828338,13971,29347,1,241.74428701192767
32.085857,32.082796,34.822385,34.826186,13104,29348,1,493.953826503814
32.085445,32.082796,34.829869,34.826186,13334,29348,1,455.1823542730815
32.083679,32.082796,34.822267,34.826186,13364,29348,1,382.7306312117503
32.083468,32.082796,34.823978,34.826186,13956,29348,1,221.37683260912883
32.082003,32.082796,34.825502,34.826186,13968,29348,1,109.1011335963488
32.086633,32.082796,34.826381,34.826186,13973,29348,1,425.8874219555635
32.083104,32.082796,34.828338,34.826186,29347,29348,1,206.02196769453758
32.111697,32.12212,34.792204,34.794165,29336,29349,1,1170.550623284792
32.067809,32.036975,34.83984,34.829135,12963,29350,1,3565.534086583426
32.043154,32.036975,34.818081,34.829135,13044,29350,1,1248.8523695272715
32.074823,32.036975,34.843553,34.829135,13274,29350,1,4412.331297408252
32.050801,32.036975,34.841436,34.829135,15460,29350,1,1923.6609185835416
32.023597,32.036975,34.755204,34.829135,23619,29350,1,7139.697215954072
32.032499,32.036975,34.763024,34.829135,24084,29350,1,6264.550983313843
32.035855,32.036975,34.7669,34.829135,24157,29350,1,5879.93294291744
32.065608,32.036975,34.843957,34.829135,25091,29350,1,3470.0086725610595
32.085001,32.086862,34.840061,34.839274,13038,29352,1,219.33562911581393
32.085538,32.086862,34.837011,34.839274,13251,29352,1,259.22840416795617
32.084589,32.086862,34.836367,34.839274,14045,29352,1,372.6266163793754
32.088968,32.086862,34.837695,34.839274,14055,29352,1,277.0559201894693
32.08829,32.086862,34.838903,34.839274,14056,29352,1,162.17958173361947
32.091581,32.086862,34.83946,34.839274,14057,29352,1,523.5896635090218
32.090829,32.086862,34.840797,34.839274,14058,29352,1,462.80493528333096
32.087567,32.086862,34.843295,34.839274,14069,29352,1,387.5727642837442
32.089413,32.086862,34.838796,34.839274,14556,29352,1,286.45979104400857
32.086606,32.089605,34.835491,34.835764,14046,29353,1,333.55963405648265
32.089656,32.089605,34.833838,34.835764,14052,29353,1,181.90901270896774
32.088968,32.089605,34.837695,34.835764,14055,29353,1,195.50112440948394
32.092587,32.091777,34.836024,34.835285,13182,29354,1,113.73097736863615
32.092113,32.091777,34.832382,34.835285,13227,29354,1,276.5676856101486
32.086606,32.091777,34.835491,34.835285,14046,29354,1,573.7477890073116
32.090001,32.091777,34.83289,34.835285,14050,29354,1,299.8409407061114
32.095824,32.091777,34.837928,34.835285,14059,29354,1,513.4679347387523
32.089605,32.091777,34.835764,34.835285,29353,29354,1,245.06359320885377
32.091484,32.093002,34.831208,34.832929,13036,29355,1,233.94537921901969
32.090001,32.093002,34.83289,34.832929,14050,29355,1,332.80488035336487
32.091581,32.093002,34.83946,34.832929,14057,29355,1,636.3496881593534
32.092582,32.093002,34.844178,34.832929,14077,29355,1,1062.9285825714885
32.092819,32.093002,34.83772,34.832929,14347,29355,1,452.72587681253253
32.091777,32.093002,34.835285,34.832929,29354,29355,1,260.6113019877178
32.095824,32.095053,34.837928,34.83344,14059,29356,1,432.19684228727164
32.093002,32.095053,34.832929,34.83344,29355,29356,1,232.49712806765123
32.095824,32.09637,34.837928,34.835178,14059,29357,1,266.5586091983516
32.095053,32.09637,34.83344,34.835178,29356,29357,1,219.64801812673923
32.095824,32.097175,34.837928,34.838784,14059,29358,1,170.21583347321342
32.097706,32.097175,34.836105,34.838784,14078,29358,1,259.65019631662733
32.099049,32.097175,34.837146,34.838784,14079,29358,1,259.0212342679647
32.098114,32.097175,34.839989,34.838784,14080,29358,1,154.209626324136
32.09637,32.097175,34.835178,34.838784,29357,29358,1,351.9028855559246
32.095824,32.095938,34.837928,34.842551,14059,29360,1,436.5803902013897
32.095244,32.095938,34.841713,34.842551,14075,29360,1,110.36393523113593
32.097892,32.095938,34.842692,34.842551,14090,29360,1,217.08983450981734
32.097175,32.095938,34.838784,34.842551,29358,29360,1,381.13140123429133
32.095824,32.096307,34.837928,34.842769,14059,29361,1,460.1030625387436
32.095211,32.096307,34.841456,34.842769,14076,29361,1,173.58902864440762
32.097175,32.096307,34.838784,34.842769,29358,29361,1,388.2879012040491
32.095824,32.098488,34.837928,34.843398,14059,29362,1,594.8790785294849
32.097706,32.098488,34.836105,34.843398,14078,29362,1,693.8608808924013
32.097892,32.098488,34.842692,34.843398,14090,29362,1,93.85775585144734
32.096307,32.098488,34.842769,34.843398,29361,29362,1,249.03532767747458
32.095211,32.099145,34.841456,34.840594,14076,29363,1,443.7697589088541
32.097706,32.099145,34.836105,34.840594,14078,29363,1,452.7868987752003
32.099049,32.099145,34.837146,34.840594,14079,29363,1,325.6435376077427
32.096307,32.099145,34.842769,34.840594,29361,29363,1,375.75774588040167
32.098488,32.099145,34.843398,34.840594,29362,29363,1,274.52467283773893
32.095244,32.095871,34.841713,34.838204,14075,29365,1,338.45879035147175
32.097706,32.095871,34.836105,34.838204,14078,29365,1,284.0154238547528
32.099145,32.095871,34.840594,34.838204,29363,29365,1,427.4443057228919
32.091763,32.096519,34.828052,34.834567,13032,29366,1,810.1759633107162
32.092113,32.096519,34.832382,34.834567,13227,29366,1,530.340218340225
32.097706,32.096519,34.836105,34.834567,14078,29366,1,195.96773306677295
32.095871,32.096519,34.838204,34.834567,29365,29366,1,350.7601594640164
32.092113,32.094626,34.832382,34.83302,13227,29367,1,285.1036401528846
32.092321,32.094626,34.834218,34.83302,14054,29367,1,279.50500675848406
32.090489,32.094626,34.83882,34.83302,14346,29367,1,714.3100811957248
32.095871,32.094626,34.838204,34.83302,29365,29367,1,508.45974593183024
32.096519,32.094626,34.834567,34.83302,29366,29367,1,255.71620536065035
32.091484,32.091412,34.831208,34.833435,13036,29368,1,210.38395956741212
32.088348,32.091412,34.832067,34.833435,13986,29368,1,363.48606517346303
32.087319,32.091412,34.833761,34.833435,14044,29368,1,454.91972568554206
32.089656,32.091412,34.833838,34.833435,14052,29368,1,198.4065465480735
32.092819,32.091412,34.83772,34.833435,14347,29368,1,433.555175464164
32.089605,32.091412,34.835764,34.833435,29353,29368,1,297.47651853337476
32.091777,32.091412,34.835285,34.833435,29354,29368,1,179.27162784624002
32.094626,32.091412,34.83302,34.833435,29367,29368,1,358.55106846111306
32.089529,32.09073,34.843468,34.837297,14073,29369,1,597.5897932835562
32.089605,32.09073,34.835764,34.837297,29353,29369,1,191.06798453575007
32.091412,32.09073,34.833435,34.837297,29368,29369,1,372.34187318534487
32.085774,32.087716,34.83915,34.838781,13039,29370,1,218.14986685295372
32.0856,32.087716,34.837347,34.838781,13040,29370,1,270.8984522481815
32.08532,32.087716,34.83971,34.838781,13287,29370,1,279.7959567350553
32.086606,32.087716,34.835491,34.838781,14046,29370,1,334.09672464922625
32.089656,32.087716,34.833838,34.838781,14052,29370,1,513.8426780282635
32.090829,32.087716,34.840797,34.838781,14058,29370,1,394.19129391518334
32.08468,32.087716,34.843081,34.838781,14064,29370,1,527.3886351915139
32.090489,32.087716,34.83882,34.838781,14346,29370,1,307.5230971852276
32.085977,32.087716,34.840151,34.838781,14510,29370,1,232.19616876419553
32.089605,32.087716,34.835764,34.838781,29353,29370,1,353.5540818223893
32.09073,32.087716,34.837297,34.838781,29369,29370,1,362.39980040048937
32.122078,32.136871,34.798889,34.798587,12943,29371,1,1640.6757724316017
32.119043,32.136871,34.801869,34.798587,13054,29371,1,2001.0965526677903
32.140398,32.136871,34.80238,34.798587,13074,29371,1,530.1437187105516
32.123132,32.136871,34.794667,34.798587,13134,29371,1,1567.8091161153752
32.113247,32.136871,34.792778,34.798587,29340,29371,1,2676.4554538422326
32.122384,32.132818,34.79566,34.796381,14111,29373,1,1159.047748982654
32.111697,32.132818,34.792204,34.796381,29336,29373,1,2375.091364344763
32.12212,32.132818,34.794165,34.796381,29349,29373,1,1204.6137827165157
32.122078,32.122465,34.798889,34.796594,12943,29377,1,220.79047461216805
32.119043,32.122465,34.801869,34.796594,13054,29377,1,625.9513825034837
32.123423,32.122465,34.790712,34.796594,13183,29377,1,565.1560583394954
32.120267,32.122465,34.790886,34.796594,14093,29377,1,591.2491552399192
32.125722,32.122465,34.792227,34.796594,14109,29377,1,547.9778346458504
32.123339,32.122465,34.797671,34.796594,14112,29377,1,140.43967908907075
32.136871,32.122465,34.798587,34.796594,29371,29377,1,1608.544902360917
32.121636,32.136707,34.80015,34.798164,12974,29378,1,1681.7305895579077
32.122384,32.136707,34.79566,34.798164,14111,29378,1,1605.788394040565
32.111697,32.136707,34.792204,34.798164,29336,29378,1,2829.8673214404807
32.12212,32.136707,34.794165,34.798164,29349,29378,1,1661.0174602793052
32.132818,32.136707,34.796381,34.798164,29373,29378,1,462.91439535555446
32.042831,32.039813,34.747448,34.746738,29324,29379,1,341.3225867542576
32.035768,32.038086,34.748487,34.747189,13368,29381,1,284.78923039204295
32.040335,32.038086,34.74847,34.747189,29376,29381,1,277.1967226349597
32.122112,32.140196,34.902396,34.800766,787,29383,1,9797.301260047092
32.125632,32.140196,34.854272,34.800766,14228,29383,1,5300.794924535645
32.12212,32.140196,34.794165,34.800766,29349,29383,1,2099.0351653791927
32.136707,32.140196,34.798164,34.800766,29378,29383,1,458.22303109554275
32.035253,32.036768,34.747645,34.749216,13367,29384,1,224.15450588932708
32.037971,32.036768,34.750164,34.749216,13369,29384,1,160.6692020961083
32.12281,32.14144,34.903897,34.801762,743,29385,1,9856.361200036421
32.124662,32.14144,34.856328,34.801762,14227,29385,1,5474.633478091865
32.123342,32.14144,34.857475,34.801762,24859,29385,1,5627.106821685901
32.136871,32.14144,34.798587,34.801762,29371,29385,1,588.6033069139648
32.115503,32.113359,34.807243,34.80742,13229,29398,1,238.33826278731755
32.109701,32.113359,34.80702,34.80742,13359,29398,1,407.3951944759941
32.111325,32.114014,34.807491,34.807461,13202,29399,1,298.20153750595125
32.117233,32.114014,34.804011,34.807461,14126,29399,1,483.15302122529727
32.046829,32.043254,34.749594,34.748586,29320,29400,1,407.70793280107
32.040335,32.043254,34.74847,34.748586,29376,29400,1,323.87676441187983
32.083188,32.086062,34.821066,34.822243,12938,29413,1,337.5173380492318
32.090189,32.086062,34.822531,34.822243,12940,29413,1,458.4550927061242
32.093343,32.086062,34.822094,34.822243,13247,29413,1,807.5218924302361
32.083536,32.086062,34.822697,34.822243,13363,29413,1,283.37140857979836
32.087723,32.086062,34.822517,34.822243,13957,29413,1,185.99783566365574
32.039813,32.03797,34.746738,34.746976,29379,29414,1,205.6051006461958
32.036768,32.03797,34.749216,34.746976,29384,29414,1,250.07006569692163
32.083536,32.0827,34.822697,34.826164,13363,29418,1,340.19524531907444
32.087723,32.0827,34.822517,34.826164,13957,29418,1,654.830469842153
32.079906,32.0827,34.825571,34.826164,13966,29418,1,314.84746680748793
32.081032,32.0827,34.827542,34.826164,13971,29418,1,226.13782415269168
32.082892,32.0827,34.827513,34.826164,13972,29418,1,129.12722237957405
32.083304,32.0827,34.829375,34.826164,13975,29418,1,310.4625114423716
32.086062,32.0827,34.822243,34.826164,29413,29418,1,525.3791072478102
32.107787,32.109521,34.827298,34.82657,13135,29419,1,204.1939471176352
32.109558,32.109521,34.824644,34.82657,14002,29419,1,181.82807776175926
32.111251,32.109521,34.825646,34.82657,14004,29419,1,210.73435300269912
32.128115,32.125059,34.828144,34.825068,12930,29424,1,446.20526251961024
32.12048,32.125059,34.819657,34.825068,13131,29424,1,720.125350894364
32.121877,32.125059,34.821768,34.825068,13155,29424,1,470.62633929070927
32.120694,32.128596,34.904657,34.828974,742,29425,1,7195.5485368112295
32.123726,32.128596,34.854708,34.828974,14355,29425,1,2487.734556395857
32.123342,32.128596,34.857475,34.828974,24859,29425,1,2751.908811066528
32.087547,32.085489,34.828114,34.829984,13174,29428,1,288.52763465338836
32.085985,32.085489,34.831969,34.829984,13250,29428,1,195.30377137092995
32.085538,32.085489,34.837011,34.829984,13251,29428,1,663.425235499471
32.082892,32.085489,34.827513,34.829984,13972,29428,1,370.616736798312
32.083304,32.085489,34.829375,34.829984,13975,29428,1,249.02520463935338
